,title,price,link
184,"HP 15s, 12th Gen Intel Core i5 16GB RAM/512GB SSD 15.6-inch(39.6 cm) Micro-Edge Anti-Glare FHD Laptop/Win 11/Intel Iris Xe Graphics/Dual Speakers/Alexa/Backlit KB/MSO/Fast Charge, 15s- fq5112TU  ","49,600",https://amazon.in//HP-Micro-Edge-Anti-Glare-15s-fq5112TU/dp/B0B6F6HN37/ref=sr_1_191?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.yJpQLcNJ7l4gD5ndcWumJBYLw10q6GbKMPBuj3e5Mf3IZHOOz_YknvXOHmKTIABaXB-I7mK92anI1Ye9kVePVRy1D0NrrWyqIKJy4iVYvVj5oexkX5HwyOIVUzOix6_aHIW08cj2olx0Hwquxt4L8wuGIseydL1zTGu7Z8wKl9tJvTbSmVgBnS4EnoRa7ohnOvtivzEhDSoR9ySTAWhtS6OX6SvhxmjptHm5FivYU1M.2q2y1OrWCs7PxD_9KLFipEcuQDxDxVlEFULsqT_3BuQ&dib_tag=se&keywords=laptop&qid=1729859198&sprefix=lap%2Caps%2C432&sr=8-191
185,"Apple 2024 MacBook Air 15â€³ Laptop with M3 chip: 38.91 cm (15.3â€³) Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Silver  ","1,22,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMTg0MDUzOTIzNzEyMzYzOjE3Mjk4NTg5ODQ6c3BfYXRmX25leHQ6MzAwMzUwNjk4MzEzNjMyOjowOjo&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX21YN1F%2Fref%3Dsr_1_17_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.EB7YZ_CzobfATxUh2INppsqxDQb4sYHvgd3YjnyymUdOP5cP-l0x-DYBeBXkFcUmm3qLcj4grQwD3fGwGMRIGPRStCpr_zZytWm2pDb7TcWsN6SwFYlzy51OPvsXhpN5fYirSJ3r8jVbMpv_Kp8VRSh_U4Zo-lfoCLXStFoV6SYHnPievHffkZ_2S0N-DsFw2JC5b_957bGbkETaaK-FvWjTZhemEI3jjWZ7VgYjDCA.__8ZATSg74nHROYuUXfoxjkDhqhM2IffAD_yDSekHDs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729858984%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
186,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","50,990",https://amazon.in//ASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W/dp/B0C27SD9YR/ref=sr_1_192?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.yJpQLcNJ7l4gD5ndcWumJBYLw10q6GbKMPBuj3e5Mf3IZHOOz_YknvXOHmKTIABaXB-I7mK92anI1Ye9kVePVRy1D0NrrWyqIKJy4iVYvVj5oexkX5HwyOIVUzOix6_aHIW08cj2olx0Hwquxt4L8wuGIseydL1zTGu7Z8wKl9tJvTbSmVgBnS4EnoRa7ohnOvtivzEhDSoR9ySTAWhtS6OX6SvhxmjptHm5FivYU1M.2q2y1OrWCs7PxD_9KLFipEcuQDxDxVlEFULsqT_3BuQ&dib_tag=se&keywords=laptop&qid=1729859198&sprefix=lap%2Caps%2C432&sr=8-192
187,"Dell 15 Thin & Light Laptop, AMD Ryzen R5-7520U Processor/ 8GB LPDDR5/ 512GB/ 15.6"" (39.62cm) FHD 120Hz 250 nits Display/Windows 11 + MSO'21/15 Month McAfee Antivirus/Black Color/ 1.63kg  ","37,990",https://amazon.in//Dell-Inspiron-R5-7520U-Processor-39-62cm/dp/B0C9F62HN5/ref=sr_1_193?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.yJpQLcNJ7l4gD5ndcWumJBYLw10q6GbKMPBuj3e5Mf3IZHOOz_YknvXOHmKTIABaXB-I7mK92anI1Ye9kVePVRy1D0NrrWyqIKJy4iVYvVj5oexkX5HwyOIVUzOix6_aHIW08cj2olx0Hwquxt4L8wuGIseydL1zTGu7Z8wKl9tJvTbSmVgBnS4EnoRa7ohnOvtivzEhDSoR9ySTAWhtS6OX6SvhxmjptHm5FivYU1M.2q2y1OrWCs7PxD_9KLFipEcuQDxDxVlEFULsqT_3BuQ&dib_tag=se&keywords=laptop&qid=1729859198&sprefix=lap%2Caps%2C432&sr=8-193
188,"MSI Thin 15, Intel 13th Gen. Core i7-13620H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1804IN  ","69,990",https://amazon.in//MSI-i7-13620H-Windows-GeForce-B13UC-1804IN/dp/B0CV9LFHYG/ref=sr_1_194?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.yJpQLcNJ7l4gD5ndcWumJBYLw10q6GbKMPBuj3e5Mf3IZHOOz_YknvXOHmKTIABaXB-I7mK92anI1Ye9kVePVRy1D0NrrWyqIKJy4iVYvVj5oexkX5HwyOIVUzOix6_aHIW08cj2olx0Hwquxt4L8wuGIseydL1zTGu7Z8wKl9tJvTbSmVgBnS4EnoRa7ohnOvtivzEhDSoR9ySTAWhtS6OX6SvhxmjptHm5FivYU1M.2q2y1OrWCs7PxD_9KLFipEcuQDxDxVlEFULsqT_3BuQ&dib_tag=se&keywords=laptop&qid=1729859198&sprefix=lap%2Caps%2C432&sr=8-194
189,"MSI CreatorPro X17 HX, Intel 13th Gen. i9-13980HX,44CM UHD 144Hz Mini LED Creator Laptop (64GB/4TB NVMe SSD/Windows 11 Pro/NVIDIA RTXâ„¢ 3500 Ada, GDDR6 12GB/Core Black/3.3Kg), A13VKS-249IN  ","4,39,990",https://amazon.in//MSI-CreatorPro-i9-13980HX-Creator-A13VKS-249IN/dp/B0CD7GZD42/ref=sr_1_195?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.yJpQLcNJ7l4gD5ndcWumJBYLw10q6GbKMPBuj3e5Mf3IZHOOz_YknvXOHmKTIABaXB-I7mK92anI1Ye9kVePVRy1D0NrrWyqIKJy4iVYvVj5oexkX5HwyOIVUzOix6_aHIW08cj2olx0Hwquxt4L8wuGIseydL1zTGu7Z8wKl9tJvTbSmVgBnS4EnoRa7ohnOvtivzEhDSoR9ySTAWhtS6OX6SvhxmjptHm5FivYU1M.2q2y1OrWCs7PxD_9KLFipEcuQDxDxVlEFULsqT_3BuQ&dib_tag=se&keywords=laptop&qid=1729859198&sprefix=lap%2Caps%2C432&sr=8-195
190,"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX3050, 6GB GDDR6/Black/2.6Kg), B13UDXK-255IN  ","74,990",https://amazon.in//MSI-i7-13620H-Windows-GeForce-B13UDXK-255IN/dp/B0BTW1RCWZ/ref=sr_1_196?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.yJpQLcNJ7l4gD5ndcWumJBYLw10q6GbKMPBuj3e5Mf3IZHOOz_YknvXOHmKTIABaXB-I7mK92anI1Ye9kVePVRy1D0NrrWyqIKJy4iVYvVj5oexkX5HwyOIVUzOix6_aHIW08cj2olx0Hwquxt4L8wuGIseydL1zTGu7Z8wKl9tJvTbSmVgBnS4EnoRa7ohnOvtivzEhDSoR9ySTAWhtS6OX6SvhxmjptHm5FivYU1M.2q2y1OrWCs7PxD_9KLFipEcuQDxDxVlEFULsqT_3BuQ&dib_tag=se&keywords=laptop&qid=1729859198&sprefix=lap%2Caps%2C432&sr=8-196
191,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 8GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","48,428",https://amazon.in//sspa/click?ie=UTF8&spc=MTozOTg5MjU2NjQwNjI4ODc5OjE3Mjk4NTkxOTg6c3BfYnRmOjMwMDM0NzQwMzc4NjQzMjo6MDo6&url=%2FDell-Generation-i5-1334U-Processor-39-62cm%2Fdp%2FB0D46P4V5V%2Fref%3Dsr_1_197_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.yJpQLcNJ7l4gD5ndcWumJBYLw10q6GbKMPBuj3e5Mf3IZHOOz_YknvXOHmKTIABaXB-I7mK92anI1Ye9kVePVRy1D0NrrWyqIKJy4iVYvVj5oexkX5HwyOIVUzOix6_aHIW08cj2olx0Hwquxt4L8wuGIseydL1zTGu7Z8wKl9tJvTbSmVgBnS4EnoRa7ohnOvtivzEhDSoR9ySTAWhtS6OX6SvhxmjptHm5FivYU1M.2q2y1OrWCs7PxD_9KLFipEcuQDxDxVlEFULsqT_3BuQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859198%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
192,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6Cm) FHD Thin and Light Laptop (16Gb/512GB SSD/Win 11/Office 2021/Backlit Keyboard/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 82XQ008VIN  ","42,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozOTg5MjU2NjQwNjI4ODc5OjE3Mjk4NTkxOTg6c3BfYnRmOjMwMDA2MjExMzgyNTAzMjo6MDo6&url=%2FLenovo-Ideapad-Backlit-Keyboard-82XQ008VIN%2Fdp%2FB0CD4BQ4SF%2Fref%3Dsr_1_198_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.yJpQLcNJ7l4gD5ndcWumJBYLw10q6GbKMPBuj3e5Mf3IZHOOz_YknvXOHmKTIABaXB-I7mK92anI1Ye9kVePVRy1D0NrrWyqIKJy4iVYvVj5oexkX5HwyOIVUzOix6_aHIW08cj2olx0Hwquxt4L8wuGIseydL1zTGu7Z8wKl9tJvTbSmVgBnS4EnoRa7ohnOvtivzEhDSoR9ySTAWhtS6OX6SvhxmjptHm5FivYU1M.2q2y1OrWCs7PxD_9KLFipEcuQDxDxVlEFULsqT_3BuQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859198%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
193,"ASUS Vivobook 15 (2023), Intel Core i5-1335U 13th Gen, Thin and Light Laptop, 15.6"" (39.62 cms) FHD, (8GB RAM /512GB SSD/Intel Iris Xáµ‰/Windows 11/Office 2021/Fingerprint/Blue/1.7 kg), X1504VA-NJ523WS  ","46,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Nzc0MDM3MTI4Mjk4Mzg5OjE3Mjk4NTkyMDM6c3BfYXRmX25leHQ6MzAwMTU2MTk0NjgxNjMyOjowOjo&url=%2FASUS-Vivobook-i5-1335U-Fingerprint-X1504VA-NJ523WS%2Fdp%2FB0BSDYWDNG%2Fref%3Dsr_1_193_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.4kdthU4-1ppVhRkcAFXdUWezI0AAGiXfppytASuHQzUfU_c8HS1Mvh-DSEGoImlh-74ysfjZnt8p5T_Cb2DY1EAcaOmHrBaGKlaPeaykv5JzGLbDHy4RrAhtTLbZiE84XW5UOqrusV67-lkkCl2CC3x-OX5bATad9ODVFFjBNvf-DXDs1MJgZsxzBiONmPyb84KEkQ4943IH5qXi0qnDxTZSdSl6SS8ii2UBA9PtRq8.a0XmxXPe73-mhFjLfxPJE3KFav5ErJdSw9F7avbF6Jo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859203%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
194,"Dell 14 Laptop, Intel 13th Generation Core i5-1334U Processor, 8GB DDR5 & 512GB SSD, 14""(35.52cm) FHD+ AG 250nits, Windows 11 + MSO'21 + 15 Month Mcafee Antivirus, Titan Grey, Thin & Light- 1.55kg  ","49,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Nzc0MDM3MTI4Mjk4Mzg5OjE3Mjk4NTkyMDM6c3BfYXRmX25leHQ6MzAwMjA1NjQ1NTQyMjMyOjowOjo&url=%2FDell-Generation-i5-1334U-Processor-Antivirus%2Fdp%2FB0D46Q1736%2Fref%3Dsr_1_194_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.4kdthU4-1ppVhRkcAFXdUWezI0AAGiXfppytASuHQzUfU_c8HS1Mvh-DSEGoImlh-74ysfjZnt8p5T_Cb2DY1EAcaOmHrBaGKlaPeaykv5JzGLbDHy4RrAhtTLbZiE84XW5UOqrusV67-lkkCl2CC3x-OX5bATad9ODVFFjBNvf-DXDs1MJgZsxzBiONmPyb84KEkQ4943IH5qXi0qnDxTZSdSl6SS8ii2UBA9PtRq8.a0XmxXPe73-mhFjLfxPJE3KFav5ErJdSw9F7avbF6Jo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859203%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
195,"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX3050, 6GB GDDR6/Black/2.6Kg), B13UDXK-255IN  ","74,990",https://amazon.in//MSI-i7-13620H-Windows-GeForce-B13UDXK-255IN/dp/B0BTW1RCWZ/ref=sr_1_195?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4kdthU4-1ppVhRkcAFXdUWezI0AAGiXfppytASuHQzUfU_c8HS1Mvh-DSEGoImlh-74ysfjZnt8p5T_Cb2DY1EAcaOmHrBaGKlaPeaykv5JzGLbDHy4RrAhtTLbZiE84XW5UOqrusV67-lkkCl2CC3x-OX5bATad9ODVFFjBNvf-DXDs1MJgZsxzBiONmPyb84KEkQ4943IH5qXi0qnDxTZSdSl6SS8ii2UBA9PtRq8.a0XmxXPe73-mhFjLfxPJE3KFav5ErJdSw9F7avbF6Jo&dib_tag=se&keywords=laptop&qid=1729859203&sprefix=lap%2Caps%2C432&sr=8-195
196,"Apple 2024 MacBook Air 13â€³ Laptop with M3 chip: 34.46 cm (13.6â€³) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Midnight  ","1,39,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMTg0MDUzOTIzNzEyMzYzOjE3Mjk4NTg5ODQ6c3BfYXRmX25leHQ6MzAwMzUwNjk4MzEyNzMyOjowOjo&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX22C2CT%2Fref%3Dsr_1_18_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.EB7YZ_CzobfATxUh2INppsqxDQb4sYHvgd3YjnyymUdOP5cP-l0x-DYBeBXkFcUmm3qLcj4grQwD3fGwGMRIGPRStCpr_zZytWm2pDb7TcWsN6SwFYlzy51OPvsXhpN5fYirSJ3r8jVbMpv_Kp8VRSh_U4Zo-lfoCLXStFoV6SYHnPievHffkZ_2S0N-DsFw2JC5b_957bGbkETaaK-FvWjTZhemEI3jjWZ7VgYjDCA.__8ZATSg74nHROYuUXfoxjkDhqhM2IffAD_yDSekHDs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729858984%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
197,"HP 15s Ryzen 3 5300U (8GB RAM/512GB SSD/FHD/Windows 11/MS Officeâ€™21/15.6"" (39.6cm)/Silver/1.69 kg) eq2212AU Laptop  ","31,989",https://amazon.in//HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_197?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4kdthU4-1ppVhRkcAFXdUWezI0AAGiXfppytASuHQzUfU_c8HS1Mvh-DSEGoImlh-74ysfjZnt8p5T_Cb2DY1EAcaOmHrBaGKlaPeaykv5JzGLbDHy4RrAhtTLbZiE84XW5UOqrusV67-lkkCl2CC3x-OX5bATad9ODVFFjBNvf-DXDs1MJgZsxzBiONmPyb84KEkQ4943IH5qXi0qnDxTZSdSl6SS8ii2UBA9PtRq8.a0XmxXPe73-mhFjLfxPJE3KFav5ErJdSw9F7avbF6Jo&dib_tag=se&keywords=laptop&qid=1729859203&sprefix=lap%2Caps%2C432&sr=8-197
198,"ASUS VivoBook 15 (2022), IntelÂ®Coreâ„¢ i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD//Windows 11/Office 2021/Backlit KB/Cool Silver/1.7 kg), X1504ZA-NJ322WS  ","31,789",https://amazon.in//ASUS-Vivobook-Intel%C2%AECoreTM-i3-1215U-15-6-inch/dp/B0CCKPTMYX/ref=sr_1_198?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4kdthU4-1ppVhRkcAFXdUWezI0AAGiXfppytASuHQzUfU_c8HS1Mvh-DSEGoImlh-74ysfjZnt8p5T_Cb2DY1EAcaOmHrBaGKlaPeaykv5JzGLbDHy4RrAhtTLbZiE84XW5UOqrusV67-lkkCl2CC3x-OX5bATad9ODVFFjBNvf-DXDs1MJgZsxzBiONmPyb84KEkQ4943IH5qXi0qnDxTZSdSl6SS8ii2UBA9PtRq8.a0XmxXPe73-mhFjLfxPJE3KFav5ErJdSw9F7avbF6Jo&dib_tag=se&keywords=laptop&qid=1729859203&sprefix=lap%2Caps%2C432&sr=8-198
199,"ASUS ROG Strix G16, 16 ""(40.64cm) FHD+ 165Hz, 13th Gen Intel Core i7-13650HX, Gaming Laptop (16GB DDR5/1TB SSD/NVIDIA GeForce RTX 4070 /Windows 11/Office 2021/Eclipse Gray/2.50 Kg), G614JI-BG711WS  ","1,49,930",https://amazon.in//ASUS-40-64cm-i7-13650HX-GeForce-G614JI-BG711WS/dp/B0D25VFLCN/ref=sr_1_199?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4kdthU4-1ppVhRkcAFXdUWezI0AAGiXfppytASuHQzUfU_c8HS1Mvh-DSEGoImlh-74ysfjZnt8p5T_Cb2DY1EAcaOmHrBaGKlaPeaykv5JzGLbDHy4RrAhtTLbZiE84XW5UOqrusV67-lkkCl2CC3x-OX5bATad9ODVFFjBNvf-DXDs1MJgZsxzBiONmPyb84KEkQ4943IH5qXi0qnDxTZSdSl6SS8ii2UBA9PtRq8.a0XmxXPe73-mhFjLfxPJE3KFav5ErJdSw9F7avbF6Jo&dib_tag=se&keywords=laptop&qid=1729859203&sprefix=lap%2Caps%2C432&sr=8-199
200,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Integrated AMD Graphics/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BRIN  ","32,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82R400BGIN/dp/B09MM58Y7Q/ref=sr_1_200?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4kdthU4-1ppVhRkcAFXdUWezI0AAGiXfppytASuHQzUfU_c8HS1Mvh-DSEGoImlh-74ysfjZnt8p5T_Cb2DY1EAcaOmHrBaGKlaPeaykv5JzGLbDHy4RrAhtTLbZiE84XW5UOqrusV67-lkkCl2CC3x-OX5bATad9ODVFFjBNvf-DXDs1MJgZsxzBiONmPyb84KEkQ4943IH5qXi0qnDxTZSdSl6SS8ii2UBA9PtRq8.a0XmxXPe73-mhFjLfxPJE3KFav5ErJdSw9F7avbF6Jo&dib_tag=se&keywords=laptop&qid=1729859203&sprefix=lap%2Caps%2C432&sr=8-200
201,"ASUS Vivobook 15, IntelCore i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8 GB RAM/512GB SSD/Win11/Office 2021/Backlit/42WHr/1.70/Blue), X1504ZA-NJ326WS  ","32,900",https://amazon.in//ASUS-Vivobook-IntelCore-i3-1215U-X1504ZA-NJ326WS/dp/B0CCP95D4Y/ref=sr_1_201?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4kdthU4-1ppVhRkcAFXdUWezI0AAGiXfppytASuHQzUfU_c8HS1Mvh-DSEGoImlh-74ysfjZnt8p5T_Cb2DY1EAcaOmHrBaGKlaPeaykv5JzGLbDHy4RrAhtTLbZiE84XW5UOqrusV67-lkkCl2CC3x-OX5bATad9ODVFFjBNvf-DXDs1MJgZsxzBiONmPyb84KEkQ4943IH5qXi0qnDxTZSdSl6SS8ii2UBA9PtRq8.a0XmxXPe73-mhFjLfxPJE3KFav5ErJdSw9F7avbF6Jo&dib_tag=se&keywords=laptop&qid=1729859203&sprefix=lap%2Caps%2C432&sr=8-201
202,"Dell Alienware x16 Gaming Laptop, Intel Core i9 13900HK Processor/32GB/2TB SSD/NVIDIA RTX 4090 16GB GDDR6/ 16""(40.64cm) QHD+ 240Hz, 3ms, DCI-P3 100%/Win 11+MSO'21+McAfee 15 Month/Lunar Silver/2.72kg  ","4,42,990",https://amazon.in//Dell-Alienware-x16-13900HK-Processor/dp/B0C4Z7D2V9/ref=sr_1_202?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4kdthU4-1ppVhRkcAFXdUWezI0AAGiXfppytASuHQzUfU_c8HS1Mvh-DSEGoImlh-74ysfjZnt8p5T_Cb2DY1EAcaOmHrBaGKlaPeaykv5JzGLbDHy4RrAhtTLbZiE84XW5UOqrusV67-lkkCl2CC3x-OX5bATad9ODVFFjBNvf-DXDs1MJgZsxzBiONmPyb84KEkQ4943IH5qXi0qnDxTZSdSl6SS8ii2UBA9PtRq8.a0XmxXPe73-mhFjLfxPJE3KFav5ErJdSw9F7avbF6Jo&dib_tag=se&keywords=laptop&qid=1729859203&sprefix=lap%2Caps%2C432&sr=8-202
203,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Intel UHD Graphics/Windows 11/MSO 21/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Nzc0MDM3MTI4Mjk4Mzg5OjE3Mjk4NTkyMDM6c3BfbXRmOjMwMDExOTExMzQzNjMzMjo6MDo6&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82RK006DIN%2Fdp%2FB0B4JPC8GT%2Fref%3Dsr_1_203_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.4kdthU4-1ppVhRkcAFXdUWezI0AAGiXfppytASuHQzUfU_c8HS1Mvh-DSEGoImlh-74ysfjZnt8p5T_Cb2DY1EAcaOmHrBaGKlaPeaykv5JzGLbDHy4RrAhtTLbZiE84XW5UOqrusV67-lkkCl2CC3x-OX5bATad9ODVFFjBNvf-DXDs1MJgZsxzBiONmPyb84KEkQ4943IH5qXi0qnDxTZSdSl6SS8ii2UBA9PtRq8.a0XmxXPe73-mhFjLfxPJE3KFav5ErJdSw9F7avbF6Jo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859203%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
204,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","52,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Nzc0MDM3MTI4Mjk4Mzg5OjE3Mjk4NTkyMDM6c3BfbXRmOjMwMDI2NDEzNDY2NjkzMjo6MDo6&url=%2FDell-Generation-i5-1334U-Processor-39-62cm%2Fdp%2FB0D46QQHW6%2Fref%3Dsr_1_204_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.4kdthU4-1ppVhRkcAFXdUWezI0AAGiXfppytASuHQzUfU_c8HS1Mvh-DSEGoImlh-74ysfjZnt8p5T_Cb2DY1EAcaOmHrBaGKlaPeaykv5JzGLbDHy4RrAhtTLbZiE84XW5UOqrusV67-lkkCl2CC3x-OX5bATad9ODVFFjBNvf-DXDs1MJgZsxzBiONmPyb84KEkQ4943IH5qXi0qnDxTZSdSl6SS8ii2UBA9PtRq8.a0XmxXPe73-mhFjLfxPJE3KFav5ErJdSw9F7avbF6Jo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859203%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
205,"Lenovo [Smartchoice LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","66,190",https://amazon.in//Lenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN/dp/B0CX8XPKWJ/ref=sr_1_205?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4kdthU4-1ppVhRkcAFXdUWezI0AAGiXfppytASuHQzUfU_c8HS1Mvh-DSEGoImlh-74ysfjZnt8p5T_Cb2DY1EAcaOmHrBaGKlaPeaykv5JzGLbDHy4RrAhtTLbZiE84XW5UOqrusV67-lkkCl2CC3x-OX5bATad9ODVFFjBNvf-DXDs1MJgZsxzBiONmPyb84KEkQ4943IH5qXi0qnDxTZSdSl6SS8ii2UBA9PtRq8.a0XmxXPe73-mhFjLfxPJE3KFav5ErJdSw9F7avbF6Jo&dib_tag=se&keywords=laptop&qid=1729859203&sprefix=lap%2Caps%2C432&sr=8-205
